,cv_idx,smote__sampling_strategy,train_score,test_score
193,37,<function _fit_score.<locals>.resampling at 0x7f17cbefb620>,1.0,0.7331460674157303
194,37,<function _fit_score.<locals>.resampling at 0x7f17cbefb6a8>,1.0,0.8412921348314607
195,38,<function _fit_score.<locals>.resampling at 0x7f17cbede950>,1.0,0.6025280898876405
196,38,<function _fit_score.<locals>.resampling at 0x7f17cbede9d8>,1.0,0.6081460674157303
197,38,<function _fit_score.<locals>.resampling at 0x7f17cbedea60>,1.0,0.6081460674157303
198,38,<function _fit_score.<locals>.resampling at 0x7f17cbedeae8>,1.0,0.7275280898876405
199,38,<function _fit_score.<locals>.resampling at 0x7f17cbedeb70>,1.0,0.7162921348314607
200,39,<function _fit_score.<locals>.resampling at 0x7f17cbf51d90>,1.0,0.5912921348314607
201,39,<function _fit_score.<locals>.resampling at 0x7f17cbef59d8>,1.0,0.6081460674157303
202,39,<function _fit_score.<locals>.resampling at 0x7f17cbef5a60>,1.0,0.6025280898876405
203,39,<function _fit_score.<locals>.resampling at 0x7f17cbef5ae8>,1.0,0.5969101123595506
204,39,<function _fit_score.<locals>.resampling at 0x7f17cbef5b70>,1.0,0.4887640449438202
205,40,<function _fit_score.<locals>.resampling at 0x7f17cbefb7b8>,1.0,0.6888888888888889
206,40,<function _fit_score.<locals>.resampling at 0x7f17cbefb840>,1.0,0.7944444444444445
207,40,<function _fit_score.<locals>.resampling at 0x7f17cbefb8c8>,1.0,0.6944444444444444
208,40,<function _fit_score.<locals>.resampling at 0x7f17cbefb950>,1.0,0.6888888888888889
209,40,<function _fit_score.<locals>.resampling at 0x7f17cbefb9d8>,1.0,0.6888888888888889
210,41,<function _fit_score.<locals>.resampling at 0x7f17cbefb268>,1.0,0.7333333333333333
211,41,<function _fit_score.<locals>.resampling at 0x7f17cbefb2f0>,1.0,0.7388888888888888
212,41,<function _fit_score.<locals>.resampling at 0x7f17cbefb378>,1.0,0.7333333333333333
213,41,<function _fit_score.<locals>.resampling at 0x7f17cbefb400>,1.0,0.7388888888888888
214,41,<function _fit_score.<locals>.resampling at 0x7f17cbefb488>,1.0,0.6027777777777777
215,42,<function _fit_score.<locals>.resampling at 0x7f17cbef5bf8>,1.0,0.6083333333333333
216,42,<function _fit_score.<locals>.resampling at 0x7f17cbef5c80>,1.0,0.6138888888888888
217,42,<function _fit_score.<locals>.resampling at 0x7f17cbef5d08>,1.0,0.6194444444444445
218,42,<function _fit_score.<locals>.resampling at 0x7f17cbef5d90>,1.0,0.6027777777777777
219,42,<function _fit_score.<locals>.resampling at 0x7f17cbef5e18>,1.0,0.4777777777777778
220,43,<function _fit_score.<locals>.resampling at 0x7f17cbef5ea0>,1.0,0.6083333333333333
221,43,<function _fit_score.<locals>.resampling at 0x7f17cbef5f28>,1.0,0.7222222222222221
222,43,<function _fit_score.<locals>.resampling at 0x7f17cbefb048>,1.0,0.7388888888888888
223,43,<function _fit_score.<locals>.resampling at 0x7f17cbefb0d0>,1.0,0.7277777777777777
224,43,<function _fit_score.<locals>.resampling at 0x7f17cbefb158>,1.0,0.5805555555555555
225,44,<function _fit_score.<locals>.resampling at 0x7f17cbefba60>,1.0,0.5861111111111111
226,44,<function _fit_score.<locals>.resampling at 0x7f17cbefbae8>,1.0,0.5916666666666667
227,44,<function _fit_score.<locals>.resampling at 0x7f17cbefbb70>,1.0,0.5972222222222222
228,44,<function _fit_score.<locals>.resampling at 0x7f17cbefbbf8>,1.0,0.45555555555555555
229,44,<function _fit_score.<locals>.resampling at 0x7f17cbefbc80>,1.0,0.7222222222222221
230,45,<function _fit_score.<locals>.resampling at 0x7f17cbf022f0>,1.0,0.6138888888888888
231,45,<function _fit_score.<locals>.resampling at 0x7f17cbf02378>,1.0,0.7222222222222221
232,45,<function _fit_score.<locals>.resampling at 0x7f17cbf02400>,1.0,0.6027777777777777
233,45,<function _fit_score.<locals>.resampling at 0x7f17cbf02488>,1.0,0.7388888888888888
234,45,<function _fit_score.<locals>.resampling at 0x7f17cbf02510>,1.0,0.6027777777777777
235,46,<function _fit_score.<locals>.resampling at 0x7f17cbefb730>,1.0,0.7275280898876405
236,46,<function _fit_score.<locals>.resampling at 0x7f17cbefbd08>,1.0,0.7331460674157303
237,46,<function _fit_score.<locals>.resampling at 0x7f17cbefbd90>,1.0,0.7275280898876405
238,46,<function _fit_score.<locals>.resampling at 0x7f17cbefbe18>,1.0,0.6137640449438201
239,46,<function _fit_score.<locals>.resampling at 0x7f17cbefbea0>,1.0,0.705056179775281
